scope,process,process_location,flow,lcia_method,lcia_category,value,unit,database,raw_file
total_life_cycle,Wafer manufacturing,JP,GaN_wafer,RECIPE,Ionising Radiation Potential (Irp),2842.701966,kg Co-60-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__JP__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,JP,GaN_wafer,RECIPE,Marine Ecotoxicity Potential (Metp),3408.59718,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__JP__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,JP,GaN_wafer,RECIPE,Marine Eutrophication Potential (Mep),1.078822747,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__JP__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,JP,GaN_wafer,RECIPE,Surplus Ore Potential (Sop),515.2282734,kg Cu-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__JP__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,JP,GaN_wafer,RECIPE,Agricultural Land Occupation (Lop),696.521663,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__JP__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,JP,GaN_wafer,RECIPE,Ozone Depletion Potential (Odpinfinite),0.055976499,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__JP__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,JP,GaN_wafer,RECIPE,Particulate Matter Formation Potential (Pmfp),45.61607763,kg PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__JP__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,JP,GaN_wafer,RECIPE,Photochemical Oxidant Formation Potential: Humans (Hofp),68.16835167,kg NOx-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__JP__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,JP,GaN_wafer,RECIPE,Terrestrial Acidification Potential (Tap),127.0233242,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__JP__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,JP,GaN_wafer,RECIPE,Terrestrial Ecotoxicity Potential (Tetp),89739.51288,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__JP__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,JP,GaN_wafer,RECIPE,Agricultural Land Occupation (Lop),696.521663,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__JP__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,JP,GaN_wafer,RECIPE,Water Consumption Potential (Wcp),251.2930988,cubic meter,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__JP__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,TRACI2.1,Acidification Potential (Ap),2.202270563,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,TRACI2.1,Ecotoxicity: Freshwater,14358.09734,CTUe,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,TRACI2.1,Eutrophication Potential,3.792155008,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,TRACI2.1,Global Warming Potential (Gwp100),700.5223264,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,TRACI2.1,Human Toxicity: Carcinogenic,5.61e-05,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,TRACI2.1,Ozone Depletion Potential (Odp),2.3e-05,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,TRACI2.1,Maximum Incremental Reactivity (Mir),40.57245745,kg O3-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,TRACI2.1,Human Toxicity: Non-Carcinogenic,0.00019242,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,TRACI2.1,Particulate Matter Formation Potential (Pmfp),0.542090268,PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Agricultural Land Occupation (Lop),11.75562011,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Global Warming Potential (Gwp1000),709.406553,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Fossil Fuel Potential (Ffp),184.159343,kg oil-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Freshwater Ecotoxicity Potential (Fetp),44.83284354,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Freshwater Eutrophication Potential (Fep),0.495651368,kg P-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Human Toxicity Potential (Htpc),40.6837969,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Ionising Radiation Potential (Irp),164.9364709,kg Co-60-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Marine Ecotoxicity Potential (Metp),57.29206885,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Marine Eutrophication Potential (Mep),0.034206798,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Surplus Ore Potential (Sop),7.061845469,kg Cu-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Agricultural Land Occupation (Lop),11.75562011,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Ozone Depletion Potential (Odpinfinite),0.000209146,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Particulate Matter Formation Potential (Pmfp),0.897650266,kg PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Photochemical Oxidant Formation Potential: Humans (Hofp),1.639660929,kg NOx-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Terrestrial Acidification Potential (Tap),1.530953385,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Terrestrial Ecotoxicity Potential (Tetp),1290.274532,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Agricultural Land Occupation (Lop),11.75562011,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaAs_wafer,RECIPE,Water Consumption Potential (Wcp),3.28822111,cubic meter,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,TRACI2.1,Acidification Potential (Ap),128.9964478,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,TRACI2.1,Ecotoxicity: Freshwater,947401.0619,CTUe,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,TRACI2.1,Eutrophication Potential,219.454132,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,TRACI2.1,Global Warming Potential (Gwp100),38771.82917,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,TRACI2.1,Human Toxicity: Carcinogenic,0.003564767,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,TRACI2.1,Ozone Depletion Potential (Odp),0.001813143,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,TRACI2.1,Maximum Incremental Reactivity (Mir),2198.448861,kg O3-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,TRACI2.1,Human Toxicity: Non-Carcinogenic,0.012470428,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,TRACI2.1,Particulate Matter Formation Potential (Pmfp),30.41233659,PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Agricultural Land Occupation (Lop),640.5202036,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Global Warming Potential (Gwp1000),39333.0562,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Fossil Fuel Potential (Ffp),10147.13823,kg oil-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Freshwater Ecotoxicity Potential (Fetp),2999.971558,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Freshwater Eutrophication Potential (Fep),28.32466221,kg P-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Human Toxicity Potential (Htpc),2569.051,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Ionising Radiation Potential (Irp),8166.674099,kg Co-60-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Marine Ecotoxicity Potential (Metp),3870.587796,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Marine Eutrophication Potential (Mep),2.144751028,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Surplus Ore Potential (Sop),452.3520558,kg Cu-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Agricultural Land Occupation (Lop),640.5202036,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Ozone Depletion Potential (Odpinfinite),0.057244109,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Particulate Matter Formation Potential (Pmfp),51.21095105,kg PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Photochemical Oxidant Formation Potential: Humans (Hofp),88.70659624,kg NOx-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Terrestrial Acidification Potential (Tap),93.19548177,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Terrestrial Ecotoxicity Potential (Tetp),82068.70103,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Agricultural Land Occupation (Lop),640.5202036,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,KR,GaN_wafer,RECIPE,Water Consumption Potential (Wcp),306.3950337,cubic meter,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__KR__GaN_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,TRACI2.1,Acidification Potential (Ap),1.473617927,kg SO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,TRACI2.1,Ecotoxicity: Freshwater,13150.54662,CTUe,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,TRACI2.1,Eutrophication Potential,2.907014768,kg N-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,TRACI2.1,Global Warming Potential (Gwp100),520.099189,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,TRACI2.1,Human Toxicity: Carcinogenic,3.95e-05,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,TRACI2.1,Ozone Depletion Potential (Odp),3.08e-05,kg CFC-11-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,TRACI2.1,Maximum Incremental Reactivity (Mir),14.92606812,kg O3-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,TRACI2.1,Human Toxicity: Non-Carcinogenic,0.00014056,CTUh,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,TRACI2.1,Particulate Matter Formation Potential (Pmfp),1.034757316,PM2.5-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,RECIPE,Agricultural Land Occupation (Lop),10.91574134,m2*a crop-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,RECIPE,Global Warming Potential (Gwp1000),532.5362846,kg CO2-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,RECIPE,Fossil Fuel Potential (Ffp),140.5504939,kg oil-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,RECIPE,Freshwater Ecotoxicity Potential (Fetp),40.97869575,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,RECIPE,Freshwater Eutrophication Potential (Fep),0.381644751,kg P-Eq,premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
total_life_cycle,Wafer manufacturing,US,GaAs_wafer,RECIPE,Human Toxicity Potential (Htpc),28.93733275,"kg 1,4-DCB-Eq",premise_updated_ecoinvent_2020,LiAISON patch-v2 raw/gallium_topology_expanded_patch_v2_total_life_cycle__Wafer_manufacturing__US__GaAs_wafer.csv
