analyzed_process,analyzed_process_location,flow_name,flow_category,flow_subcategory,flow_unit,flow_uuid,amount,num_contributing_activities,source_process,source_material,lcia_method,lcia_category,profile_basis,raw_contribution_rows,num_contributing_regions
High-purity gallium refining__6N_Ga,CA,Nitrogen dioxide (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,e937153e-9263-5949-9400-f33a894df6d5,1.21728407035478,6,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,60,5
High-purity gallium refining__6N_Ga,CA,Nitrogen oxides (eutrophication potential),characterized inventory / eutrophication potential,total_life_cycle aggregated background activities,kg N-Eq,6f6a3dd7-ff76-5267-aeea-a25e64b5c99d,0.0045136318155296964,43,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Eutrophication Potential,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,28
High-purity gallium refining__6N_Ga,CA,Dinitrogen monoxide (global warming potential (GWP100)),characterized inventory / global warming potential (GWP100),total_life_cycle aggregated background activities,kg CO2-Eq,33b0b816-d15f-5ddd-ac06-d540fbd7b0b8,0.3103185857873793,43,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Global Warming Potential (Gwp100),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,38
High-purity gallium refining__6N_Ga,CA,Arsenic ion (human toxicity: carcinogenic),characterized inventory / human toxicity: carcinogenic,total_life_cycle aggregated background activities,CTUh,cf1f2820-bae8-5552-9441-01c7de8c6f4b,1.416379752422578e-07,18,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,13
High-purity gallium refining__6N_Ga,CA,"1,2-Dichlorobenzene (human toxicity: non-carcinogenic)",characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,8119bed9-f9a8-577a-9a59-75a46f188f11,3.834406022283178e-08,10,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,123,7
High-purity gallium refining__6N_Ga,CA,Imidacloprid (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,ca619a04-b58d-5acb-b9d3-5bcae5242f07,3.815023528222997e-09,4,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,31,4
High-purity gallium refining__6N_Ga,CA,Iprodione (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,a425579e-eccc-5599-b9ad-d32c7aef5ec9,4.28347781368123e-07,6,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,6
High-purity gallium refining__6N_Ga,CA,Nitrogen oxides (maximum incremental reactivity (MIR)),characterized inventory / maximum incremental reactivity (MIR),total_life_cycle aggregated background activities,kg O3-Eq,91449acb-055a-5343-a44f-cc720bbbcf66,0.01763551140163626,25,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Maximum Incremental Reactivity (Mir),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,17
High-purity gallium refining__6N_Ga,CA,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,9663d9a1-6d69-5e55-9aa6-2add2683763d,4.992007355652199e-08,13,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,85,11
High-purity gallium refining__6N_Ga,CA,"Methane, monochloro-, R-40 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,fd36ac19-1af1-54b9-81ac-5dacd4a63367,2.2472905111560167e-11,7,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,69,4
High-purity gallium refining__6N_Ga,CA,"Methane, tetrachloro-, R-10 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,6e25e453-2e37-5e3f-b1b1-11c20f098c7b,4.5956380327178004e-11,7,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,7
High-purity gallium refining__6N_Ga,CA,"Particulate Matter, > 2.5 um and < 10um (particulate matter formation potential (PMFP))",characterized inventory / particulate matter formation potential (PMFP),total_life_cycle aggregated background activities,PM2.5-Eq,8074b6a6-31fe-5f39-ae5c-bbd2f5155cee,0.00037321248144808424,38,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Particulate Matter Formation Potential (Pmfp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,26
High-purity gallium refining__6N_Ga,CN,Nitrogen oxides (acidification potential (AP)),characterized inventory / acidification potential (AP),total_life_cycle aggregated background activities,kg SO2-Eq,63210aa1-11f7-5169-b409-6d42aff30f36,0.0018475095223101333,49,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Acidification Potential (Ap),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,32
High-purity gallium refining__6N_Ga,CN,"1,2-Dichlorobenzene (ecotoxicity: freshwater)",characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,da39c29b-a3b3-5e55-8cc7-18a3197150ba,0.5534327132843438,7,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,94,7
High-purity gallium refining__6N_Ga,CN,Iprodione (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,7bd162aa-3565-58fb-92eb-b005446ebf2d,13.219660813642394,4,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,4
High-purity gallium refining__6N_Ga,CN,Nitrogen dioxide (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,878a373b-9100-5fb9-bef8-fbc8a0f9f8f8,1.2292644939942352,6,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,60,5
High-purity gallium refining__6N_Ga,CN,Nitrogen oxides (eutrophication potential),characterized inventory / eutrophication potential,total_life_cycle aggregated background activities,kg N-Eq,de7a02bc-9bcd-598e-99b7-b4b39521aff9,0.0045078163868688586,43,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Eutrophication Potential,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,28
High-purity gallium refining__6N_Ga,CN,Dinitrogen monoxide (global warming potential (GWP100)),characterized inventory / global warming potential (GWP100),total_life_cycle aggregated background activities,kg CO2-Eq,9368c0be-d599-5e99-93d2-d003598675f8,0.3541760932672218,43,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Global Warming Potential (Gwp100),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,38
High-purity gallium refining__6N_Ga,CN,Arsenic ion (human toxicity: carcinogenic),characterized inventory / human toxicity: carcinogenic,total_life_cycle aggregated background activities,CTUh,e75ca922-a304-590b-b36d-123eed50c7bf,1.429699141879472e-07,18,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,13
High-purity gallium refining__6N_Ga,CN,"1,2-Dichlorobenzene (human toxicity: non-carcinogenic)",characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,13abc65a-83ec-5615-8493-fe9032b5d08c,3.8335858111493836e-08,10,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,123,7
High-purity gallium refining__6N_Ga,CN,Imidacloprid (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,d14efacb-9d1c-5c22-ab90-bde11a9f69eb,4.015714277789957e-09,4,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,31,4
High-purity gallium refining__6N_Ga,CN,Iprodione (human toxicity: non-carcinogenic),characterized inventory / human toxicity: non-carcinogenic,total_life_cycle aggregated background activities,CTUh,b218f58d-0af0-5d96-b46a-44b28bc1470c,4.3133608125158225e-07,6,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Human Toxicity: Non-Carcinogenic,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,6
High-purity gallium refining__6N_Ga,CN,Nitrogen oxides (maximum incremental reactivity (MIR)),characterized inventory / maximum incremental reactivity (MIR),total_life_cycle aggregated background activities,kg O3-Eq,0c9a3eff-a9e2-5e5d-850b-3325ab11e8b7,0.02117516736145883,25,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Maximum Incremental Reactivity (Mir),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,17
High-purity gallium refining__6N_Ga,CN,"Ethane, 1,1,2-trichloro-1,2,2-trifluoro-, CFC-113 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,2a3db385-8ef2-5ec7-be9c-d01b7b7a385b,4.9603335565165226e-08,13,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,85,11
High-purity gallium refining__6N_Ga,CN,"Methane, monochloro-, R-40 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,464798f1-5829-590f-93b5-21ab79e3109f,2.932570462908123e-11,7,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,69,4
High-purity gallium refining__6N_Ga,CN,"Methane, tetrachloro-, R-10 (ozone depletion potential (ODP))",characterized inventory / ozone depletion potential (ODP),total_life_cycle aggregated background activities,kg CFC-11-Eq,010e5f3a-3abb-5632-8e5f-5a71222078ea,6.319556273330152e-11,7,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Ozone Depletion Potential (Odp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,7
High-purity gallium refining__6N_Ga,CN,"Particulate Matter, > 2.5 um and < 10um (particulate matter formation potential (PMFP))",characterized inventory / particulate matter formation potential (PMFP),total_life_cycle aggregated background activities,PM2.5-Eq,628d0933-7265-5643-968c-fc3b8d272f82,0.0004070679636865639,38,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Particulate Matter Formation Potential (Pmfp),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,26
High-purity gallium refining__6N_Ga,JP,Nitrogen oxides (acidification potential (AP)),characterized inventory / acidification potential (AP),total_life_cycle aggregated background activities,kg SO2-Eq,3bacc9ef-4cbc-5d65-9824-9ed63f9caacc,0.0017462053137866594,49,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Acidification Potential (Ap),per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,200,32
High-purity gallium refining__6N_Ga,JP,"1,2-Dichlorobenzene (ecotoxicity: freshwater)",characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,46e0e626-c546-5255-999e-ec707eee4770,0.5468318594021738,7,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,94,7
High-purity gallium refining__6N_Ga,JP,Iprodione (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,0932e155-8a11-50cc-bee1-dc26a6eb5de5,13.144788428254214,4,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,46,4
High-purity gallium refining__6N_Ga,JP,Nitrogen dioxide (ecotoxicity: freshwater),characterized inventory / ecotoxicity: freshwater,total_life_cycle aggregated background activities,CTUe,8f99d4e3-b43e-5670-aafc-80898ece4d03,1.2153513327226235,6,High-purity gallium refining,6N_Ga,TRACI2.1 characterized inventory,Ecotoxicity: Freshwater,per kg topology production output; total_life_cycle characterized inventory from LiAISON patch-v2,60,5
